tokenId,classification,match,max_channel_delta,num_diff_pixels,onchain_sha256,ipfs_sha256,onchain_ahash,ipfs_ahash,onchain_dhash,ipfs_dhash,onchain_phash,ipfs_phash,ahash_dist,dhash_dist,phash_dist,max_perceptual_dist,perceptual_match
11311,rounding,False,1,6,0040e8aa4040af98f8bee440ca252d981972ff84b281ff033780f9ebf4356290,f29d6e41320d0fecd8f653cb93d654ff6569db7baa2b1ce6674d17870a939c7f,ffffc383c3c3e1ef,ffffc383c3c3e1ef,000020a848202820,000020a848202820,ac97d2c8976a30f1,ac97d2c8976a30f1,0,0,0,0,True
11312,rounding,False,1,4,8eb99c6a6c7f9b3733b1284a09239197b74ae166c153c913ed3b8e03f2d8743e,a007b290e32c9b8fd4ed4fc69b8d75b4ee068296efc9f79cd68db15b148bfacc,fff7e7dbebdbffff,fff7e7dbebdbffff,0010200448040408,0010200448040408,ace7b28999c99233,ace7b28999c99233,0,0,0,0,True
11313,exact,True,0,0,e0c72d0361af8e4eca42a2f921210a1f2012796a54815269b571b6ad9e77aa82,e0c72d0361af8e4eca42a2f921210a1f2012796a54815269b571b6ad9e77aa82,ffffc3c3c3c3c3cf,ffffc3c3c3c3c3cf,0000504068404040,0000504068404040,b4c7d3cd996c1826,b4c7d3cd996c1826,0,0,0,0,True
11314,exact,True,0,0,d76c7e538a139d6348230e0d8dd770a873897b430d6e0d9b4e9aa63e35e8edf8,d76c7e538a139d6348230e0d8dd770a873897b430d6e0d9b4e9aa63e35e8edf8,ffffe7c3e7dbffff,ffffe7c3e7dbffff,0000202048202020,0000202048202020,b4c7d39c9a613496,b4c7d39c9a613496,0,0,0,0,True
11315,rounding,False,1,6,83658eda2a4baa063617affaeff5210e897ac949cc50a35e8989e938f1884240,c7dffab8a8855f3bd0f7edcdb93758c4e865d0156a50b9e3bcbe78f3642039c0,ffffe7dbcbdbdbd7,ffffe7dbcbdbdbd7,0000204048404048,0000204048404048,bcc3c69c3861e72c,bcc3c69c3861e72c,0,0,0,0,True
11316,rounding,False,1,12,0dab6f2eed18b916711bbf467175c4def39fa3c239f90e060a0170233f59f8a8,febd450dc041fb3a64fc6bf23372edf93f6c850c3744f9f68d383fe06c3e69ed,ffe7c3dbcbdbd9ff,ffe7c3dbcbdbd9ff,0028204448444820,0028204448444820,e8b792ce994c903d,e8b792ce994c903d,0,0,0,0,True
11317,rounding,False,1,6,7b7313b8a6dd25fc47b8954a690149a4f572d8ad99a6c20620445544d3db6808,5336e17ea1aa2ee5c0deb253b1628d43a218c045e605202ac8879b7bbbd03215,ffffe7c3ebdbffff,ffffe7c3ebdbffff,0000202048202020,0000202048202020,b4c792cc196176b6,b4c792cc196176b6,0,0,0,0,True
11318,rounding,False,1,8,e4979dd8f7043d3db3c03d9dbe12e9d5e56bc0c8166f8973adfd4c76e4a87715,f76a2a0258567197a20ecaef252dc893cde8dc5ec4e470ce9a0cd2b750b022d8,ffffc3fbfbfbf9ef,ffffc3fbfbfbf9ef,0000504040404840,0000504040404840,ec91d2cf9d4c3036,ec91d2cf9d4c3036,0,0,0,0,True
11319,exact,True,0,0,b4d83e4b79057af9a90fe368c56c5084ed16c98a9d126a43ee4d043e0dd1e9df,b4d83e4b79057af9a90fe368c56c5084ed16c98a9d126a43ee4d043e0dd1e9df,ffc1819bdbdbffff,ffc1819bdbdbffff,0028809448442020,0028809448442020,bd2fd2c89b813923,bd2fd2c89b813923,0,0,0,0,True
11320,exact,True,0,0,0c740ca4a92eadc2480215dfb610f89ca16d7528ae9d2714db58df300710750f,0c740ca4a92eadc2480215dfb610f89ca16d7528ae9d2714db58df300710750f,ffe7c3d3bbdbffff,ffe7c3d3bbdbffff,0020404088440408,0020404088440408,bc33c2cb8e643d25,bc33c2cb8e643d25,0,0,0,0,True
11321,exact,True,0,0,7812355f7fd56c93d9518c6518b930df0b3b67be9ca9fd35a1fcb80541e39b30,7812355f7fd56c93d9518c6518b930df0b3b67be9ca9fd35a1fcb80541e39b30,ffffc7dbbb999bd3,ffffc7dbbb999bd3,0000204488c48448,0000204488c48448,bcd3c48bcc393661,bcd3c48bcc393661,0,0,0,0,True
11322,rounding,False,1,1,727e85852ac8de15cfc6fe980ec8477c8fec3689043824e36e359b1f16eeb51a,3252372ad8659c9dc3df2cda017e93736eff601023e0db120a60a4d9c9cbac6f,ffc18183c3c3e7ef,ffc18183c3c3e7ef,0028949448442020,0028949448442020,bd0cd2c09b869b3b,bd0cd2c09b869b3b,0,0,0,0,True
11323,exact,True,0,0,0f9c4e73a884296847a93731fa16d68d64a0e50d8fdf0370aedcaf3d4674a4b0,0f9c4e73a884296847a93731fa16d68d64a0e50d8fdf0370aedcaf3d4674a4b0,ffefc3c3c3c3c3c7,ffefc3c3c3c3c3c7,0020504040404040,0020504040404040,b4c393cd9f6c9824,b4c393cd9f6c9824,0,0,0,0,True
11324,rounding,False,1,27,1d06ba274373c1d88ede79224ee066d0b9147a27978c0a756858ee22da46d355,2b72d9c0c9f114c319935da542d91f295ff1e4bba086ee2a44d1cceb2956bb8c,ffffc3c3c3c3c3cf,ffffc3c3c3c3c3cf,0000504060404040,0000504060404040,b4c3d3cf99641c26,b4c3d3cf99641c26,0,0,0,0,True
11325,exact,True,0,0,ab9dbecc95254da1166a44dc6e45f8f3460e433fca58a296f1d5977712ce2f1e,ab9dbecc95254da1166a44dc6e45f8f3460e433fca58a296f1d5977712ce2f1e,fff7e7dbfbdbffff,fff7e7dbfbdbffff,0008200448040408,0008200448040408,ec66b29999993233,ec66b29999993233,0,0,0,0,True
11326,exact,True,0,0,9a1b933c9449bddc1dc8d447ceec3a96e8aa6b958ef745fa08dae727d48d781b,9a1b933c9449bddc1dc8d447ceec3a96e8aa6b958ef745fa08dae727d48d781b,00087c7442640000,00087c7442640000,0012422149202020,0012422149202020,b0cf1a6c31e3d23c,b0cf1a6c31e3d23c,0,0,0,0,True
11327,exact,True,0,0,b09bf19900ba42818349682ca1bc70b2404cfd4e3f635b7e957bc849d248a7bc,b09bf19900ba42818349682ca1bc70b2404cfd4e3f635b7e957bc849d248a7bc,ffffe7c3c38183ff,ffffe7c3c38183ff,0000204448848408,0000204448848408,acc3964fd12cb265,acc3964fd12cb265,0,0,0,0,True
11328,exact,True,0,0,dfe05df538191f0b220a8e7dffab8ba3940d4fd35c9f3ae7746f7ac09ba4a6e1,dfe05df538191f0b220a8e7dffab8ba3940d4fd35c9f3ae7746f7ac09ba4a6e1,ffffc3c3ebdbfbef,ffffc3c3ebdbfbef,0000505468404040,0000505468404040,bce392cd196c9c26,bce392cd196c9c26,0,0,0,0,True
11329,exact,True,0,0,998279f5ae3eca429da617538c733b717adb6f244becd00a17ab10c1674ab49a,998279f5ae3eca429da617538c733b717adb6f244becd00a17ab10c1674ab49a,ffffc3c3c3c3c3cf,ffffc3c3c3c3c3cf,0000504040404840,0000504040404840,bcc392cf996c3826,bcc392cf996c3826,0,0,0,0,True
11330,rounding,False,1,6,2a8fbbc4b1e3e941e30b6bd5ba8b52d21e8d52a9077b273d01d4a4e0e2c6acc3,8d01c72ae72e078bff1519903215a8bf07edebee5abf00ec2f6cdd1a09929770,ffffc3bbfbfbe1e7,ffffc3bbfbfbe1e7,000040c404445850,000040c404445850,ae91f2c89d6e3470,ae91f2c89d6e3470,0,0,0,0,True
11331,exact,True,0,0,70f4f89b62c646695c9facb6ed965cd9c6a266f97c88faed6a7becb0a1ee1d3e,70f4f89b62c646695c9facb6ed965cd9c6a266f97c88faed6a7becb0a1ee1d3e,ffffffe7c7e7e7ef,ffffffe7c7e7e7ef,0000042a22222020,0000042a22222020,b2cc9b6630c6cf19,b2cc9b6630c6cf19,0,0,0,0,True
11332,exact,True,0,0,6c96f2aacb5acd1cad4712d3fabf93b9918025e502b11f79e2ebe3cd967180aa,6c96f2aacb5acd1cad4712d3fabf93b9918025e502b11f79e2ebe3cd967180aa,ffeffbc3ebdbc3e7,ffeffbc3ebdbc3e7,1010505468404040,1010505468404040,b4c3938ccb6c9c8e,b4c3938ccb6c9c8e,0,0,0,0,True
11333,exact,True,0,0,1b633b43a5f6d93e83376207069705d78bee8f0406e97498cd6470bbfe321147,1b633b43a5f6d93e83376207069705d78bee8f0406e97498cd6470bbfe321147,ffffc383c3c3e7ef,ffffc383c3c3e7ef,000020a854202020,000020a854202020,b5ced2cc3f2d3060,b5ced2cc3f2d3060,0,0,0,0,True
11334,rounding,False,1,6,684bdf4a2a14937e9a11fb5dad46732eca4c51a906e02b3f1f18b2c222867199,887c967152ebcbaab66430be80f4a252431be3b550d0e32accf5b80ef9640d4c,ffffffe7c3e7e1ef,ffffffe7c3e7e1ef,0000042a32222820,0000042a32222820,e39c9a63314e9639,e39c9a63314e9639,0,0,0,0,True
11335,exact,True,0,0,872258e58882f575696106cd25c50799849a135412d9a9d69712562f76312dfe,872258e58882f575696106cd25c50799849a135412d9a9d69712562f76312dfe,ffffe7dbc3dbdbd7,ffffe7dbc3dbdbd7,0000204054404048,0000204054404048,bcc3ce9c6124b366,bcc3ce9c6124b366,0,0,0,0,True
11336,exact,True,0,0,9008beb5ed239238ea7b6ade3ed4213007d7564445f0d0e57d23cb4651333cda,9008beb5ed239238ea7b6ade3ed4213007d7564445f0d0e57d23cb4651333cda,ffefc3c3c3c3c3cf,ffefc3c3c3c3c3cf,0020504060404040,0020504060404040,b4c393cf996c9c24,b4c393cf996c9c24,0,0,0,0,True
11337,rounding,False,1,6,b3e967eccc3d9a4912560c50c513b45bc8448bc1aa9272c3e380311cd78e9cfe,604c7bf09bd2353a93f32c5bc43266050d10832429b0f3d3942baf0d273cd402,ffe7e781c3c3e1ef,ffe7e781c3c3e1ef,0010208048202820,0010208048202820,f08ed3cc9d6831b4,f08ed3cc9d6831b4,0,0,0,0,True
11338,exact,True,0,0,fa5618563a30afd534137efbc1688a39c077e0c3669384dff74537efca056baa,fa5618563a30afd534137efbc1688a39c077e0c3669384dff74537efca056baa,ffffc3fbebfbfbef,ffffc3fbebfbfbef,0000404060404040,0000404060404040,bcc1d2cf196c9c25,bcc1d2cf196c9c25,0,0,0,0,True
11339,rounding,False,1,2,2fcd55be64dfb9a2f2e03ddc9fd2b34ee20322164bdaa938f74d869236fa956f,00b72d97fb12fc33d76c2156db709c09d3640e76510013597fc9c09afe364c87,ffffe7c3c3c3e7ef,ffffe7c3c3c3e7ef,0000202048203020,0000202048203020,b1cf92cc39617236,b1cf92cc39617236,0,0,0,0,True
11340,exact,True,0,0,c0e5d7cb0cdce4a6b1e66817c867eb14e2350dc80bd90fa980873c308ae8f81f,c0e5d7cb0cdce4a6b1e66817c867eb14e2350dc80bd90fa980873c308ae8f81f,ffe7c3c3c3c3c3cf,ffe7c3c3c3c3c3cf,0020404868404040,0020404868404040,bc61d3cf9b4c3824,bc61d3cf9b4c3824,0,0,0,0,True
11341,exact,True,0,0,f0adabeb57687cc79f4b526b6e9f1dcf5dbf9293b098355b59b7fb23683108fc,f0adabeb57687cc79f4b526b6e9f1dcf5dbf9293b098355b59b7fb23683108fc,f7e7fbe3e3dbc3e7,f7e7fbe3e3dbc3e7,0020504060404040,0020504060404040,b4c3f22c8f6c8cc6,b4c3f22c8f6c8cc6,0,0,0,0,True
11342,exact,True,0,0,ed4e410e917dccf7690c89ed7177a6c54a149709737a9699f76e785a70aca008,ed4e410e917dccf7690c89ed7177a6c54a149709737a9699f76e785a70aca008,ffffe7d3ebdbebfb,ffffe7d3ebdbebfb,0000202468242428,0000202468242428,e897c6d99c613265,e897c6d99c613265,0,0,0,0,True
11343,exact,True,0,0,67d66d45ac11e4b7344ce92b15a77fb622f4643ae7119aec399c2263f1f8aa06,67d66d45ac11e4b7344ce92b15a77fb622f4643ae7119aec399c2263f1f8aa06,ffffe7c3d3c3e7ef,ffffe7c3d3c3e7ef,0000202054202020,0000202054202020,b0ced34c3a656396,b0ced34c3a656396,0,0,0,0,True
11344,rounding,False,1,6,717ad634a066e80bad85699412c2928e8fa8e43dd3e6d81b5362eca6d0551a24,cabb2ed30369fdb5ffc78c81f07e751b4657598ab88f1288af6345c81e5027d4,ffffc7dbab999bd3,ffffc7dbab999bd3,0000204488c48448,0000204488c48448,bcd3d08be42d3271,bcd3d08be42d3271,0,0,0,0,True
11345,exact,True,0,0,418218553e3c8bd840c87225bbf0e16d1ed58bc36ebab947d1163b9858e08920,418218553e3c8bd840c87225bbf0e16d1ed58bc36ebab947d1163b9858e08920,ffffc3fbfbdbfbef,ffffc3fbfbdbfbef,0000404404444450,0000404404444450,ac7192cccf6c3866,ac7192cccf6c3866,0,0,0,0,True
11346,rounding,False,1,1,bb60dc15cf8f6fe84a8ac3c510f0a695cec56f29f926b1b52e32c392fa002901,8ac030031a6a4e9372366b9a62613efd76cf5c66e0f69b2695ad69fbd04f8daf,ffffe7dbebdbffff,ffffe7dbebdbffff,0000202048202020,0000202048202020,b4c792cd39613237,b4c792cd39613237,0,0,0,0,True
11347,exact,True,0,0,2c02309b38233734fe3d8a3c10d5371651e846563b39576c88c2b0ccfdb3d686,2c02309b38233734fe3d8a3c10d5371651e846563b39576c88c2b0ccfdb3d686,ffffe7c3c3dbffff,ffffe7c3c3dbffff,0000202054202020,0000202054202020,f1c7968c39653236,f1c7968c39653236,0,0,0,0,True
11348,rounding,False,1,6,ea148f0cc4eb63cab032623e4a4c0d6a18aa2217d4a260d9dc00348f8e12568d,7d843dd5b281c81395dffb4f60c15743d87208dbcc7480bd44fb2ea01fb68120,ffe7c3fbfbdbe1ef,ffe7c3fbfbdbe1ef,0020404040404840,0020404040404840,bcb1d2ce9f483c24,bcb1d2ce9f483c24,0,0,0,0,True
11349,exact,True,0,0,3dd170e9ab13aaeba664df3d17c345ede296f8fee3fd87b8cf945c98685868b0,3dd170e9ab13aaeba664df3d17c345ede296f8fee3fd87b8cf945c98685868b0,ffffc3c3c3c3c3cf,ffffc3c3c3c3c3cf,0000504068404840,0000504068404840,b4c3d3cf99649826,b4c3d3cf99649826,0,0,0,0,True
11350,exact,True,0,0,d156a88e3ba331401c4d03165a8279cecb08313dd151d5728349f40944bf79f8,d156a88e3ba331401c4d03165a8279cecb08313dd151d5728349f40944bf79f8,ffffd3fbfbfbfbef,ffffd3fbfbfbfbef,0000544040404040,0000544040404040,bcc193cf996c3826,bcc193cf996c3826,0,0,0,0,True
11351,rounding,False,1,6,2acc451675627957cf28ed3a8adb35eeb5d1e4855dab7b76d51a54327be70e02,c91539ee48bebb11389a1b8e7041289ba02986ebe9394c67fb83cd80ed5825e9,ffe7c3fbdbfbfbef,ffe7c3fbdbfbfbef,0020504040404040,0020504040404040,bc6192ce9b69692c,bc6192ce9b69692c,0,0,0,0,True
11352,exact,True,0,0,83762845267866b76f1a86b7ba53edf7c15ec9d175b51376af16271a109066ac,83762845267866b76f1a86b7ba53edf7c15ec9d175b51376af16271a109066ac,ffe7c3c3c3c3c3ef,ffe7c3c3c3c3c3ef,0028204448446020,0028204448446020,b1c693cc9b4c996c,b1c693cc9b4c996c,0,0,0,0,True
11353,exact,True,0,0,9452651c075d4d1dc0c5087a1db3b31573d43684b3e335c787ae28cbc777bd02,9452651c075d4d1dc0c5087a1db3b31573d43684b3e335c787ae28cbc777bd02,ffffe7c3c3c3e3eb,ffffe7c3c3c3e3eb,0000202468242428,0000202468242428,e19ec3c89565b265,e19ec3c89565b265,0,0,0,0,True
11354,exact,True,0,0,d465800c26d3f94bc412434be949d67d3578a70d2c14feb69f749ef0618a7cd5,d465800c26d3f94bc412434be949d67d3578a70d2c14feb69f749ef0618a7cd5,00087c7442640000,00087c7442640000,0012422149202020,0012422149202020,b0cf1a6c34e3ca3c,b0cf1a6c34e3ca3c,0,0,0,0,True
11355,exact,True,0,0,4581bce061493d754b9ed5bf2d08e8a881ab4094edd979c23de9199586717bcd,4581bce061493d754b9ed5bf2d08e8a881ab4094edd979c23de9199586717bcd,f7e7fbfbfbdbfbef,f7e7fbfbfbdbfbef,0020504040404040,0020504040404040,bce3b2cc8dcc988c,bce3b2cc8dcc988c,0,0,0,0,True
11356,exact,True,0,0,161fce21b06a497ef1a24898e23168d88df0f6b515be960078fce64f3d0e96d8,161fce21b06a497ef1a24898e23168d88df0f6b515be960078fce64f3d0e96d8,ffe7c3c3ebfbfbef,ffe7c3c3ebfbfbef,0020405468404040,0020405468404040,bc6192cf3968db0c,bc6192cf3968db0c,0,0,0,0,True
11357,exact,True,0,0,202cb12f2e16d99894dd54c26438d0119797f7f331d51e0f8d6bff19f7c23532,202cb12f2e16d99894dd54c26438d0119797f7f331d51e0f8d6bff19f7c23532,ffffe7c3c3c3e7ef,ffffe7c3c3c3e7ef,0000202048202020,0000202048202020,b1ce938c196533b6,b1ce938c196533b6,0,0,0,0,True
11358,exact,True,0,0,1d4edb70cbf3bc1b11bdc8a859d9fa7ecb0e7a01995e7209931cd00747321f89,1d4edb70cbf3bc1b11bdc8a859d9fa7ecb0e7a01995e7209931cd00747321f89,fff7e7dbebdbffff,fff7e7dbebdbffff,0010200448040408,0010200448040408,ace7b28999c99233,ace7b28999c99233,0,0,0,0,True
11359,rounding,False,1,6,0ab207c36e7f4df458c12d9ff9ad4426842f158888c5fa15b397d2f04c866494,2ab6990794072654e71b5145aa0cdc5fa4619c00607225f484509e2c59135888,ffe7c3c3c3c3c1ef,ffe7c3c3c3c3c1ef,0028204448444820,0028204448444820,f88792ce994c913d,f88792ce994c913d,0,0,0,0,True
11360,exact,True,0,0,cf554ad11e51db3a97d5cbad3f9caab1cfe49c47d4845caa67317b529f76a183,cf554ad11e51db3a97d5cbad3f9caab1cfe49c47d4845caa67317b529f76a183,ffe7c3e3e3dbe3ef,ffe7c3e3e3dbe3ef,0020404060404040,0020404060404040,b4e1d3ce9b6c1924,b4e1d3ce9b6c1924,0,0,0,0,True
11361,exact,True,0,0,a0f675a05cc586302a8739f82735be581b84709dd6c2c1dec9bee4ee9a0f05a7,a0f675a05cc586302a8739f82735be581b84709dd6c2c1dec9bee4ee9a0f05a7,ffefc3c3c3c3c3cf,ffefc3c3c3c3c3cf,1010504060404040,1010504060404040,b4c3922d8b6c9c67,b4c3922d8b6c9c67,0,0,0,0,True
11362,rounding,False,1,9,5f7fe276373cb14cb880a3d8a628fe9f4d83affa6493fcbf0c7c01730c0b9833,28af91ebebdf9052b47d257cdf24c3d408a608c8328b8a0132ae448f482d172e,ffffa599fbdbf4f9,ffffa599fbdbf4f9,000080864a040a0e,000080864a040a0e,eab7e084995e3a64,eab7e084995e3a64,0,0,0,0,True
11363,rounding,False,1,4,9e39e470265a0e791d3a2eae8b4659fa9f752965aa6875d345cc5bf2a4363f98,66b2cad66dd247fa01ccc703bf63006bca8b8d90b56ccaa7058f96c4c4b3b8aa,ffc18183c3c3e7ef,ffc18183c3c3e7ef,0028809448442020,0028809448442020,bd0cd2c89b87993a,bd0cd2c89b87993a,0,0,0,0,True
11364,rounding,False,1,5,03c445691c71bba04befdec1cdf7b6791dd7c99ed44bb9034e21dbc81694434a,36a29ba5922e9167c2a16b39bddc19732f4ef411206b5151e967470ed1d761ef,f7c7fbfbfbfbebef,f7c7fbfbfbfbebef,2020504040404040,2020504040404040,b47132c699cd8e8d,b47132c699cd8e8d,0,0,0,0,True
11365,exact,True,0,0,54d54e33393c86a9ccd6290fd3437fb6ae619fd94839ac1dfd90b518bb55889d,54d54e33393c86a9ccd6290fd3437fb6ae619fd94839ac1dfd90b518bb55889d,ffffc7db9b9b9fff,ffffc7db9b9b9fff,0000404488848408,0000404488848408,bce1c38ecc3ce036,bce1c38ecc3ce036,0,0,0,0,True
11366,rounding,False,1,2,9ea90a0ca2b92335acc5c3844c5909d815a29e78c7be81908a02b3deb068a3c5,d867f9f25871a235f7deae0b07311eaecc60dd98d55136119c3b6345affedf1d,ffffc3c3ebfbfbef,ffffc3c3ebfbfbef,0000504060404040,0000504060404040,bce1c2cf996c8c26,bce1c2cf996c8c26,0,0,0,0,True
11367,exact,True,0,0,1f4c9bb11e91a462ce7990dce7d1a982b4fa56053a35090015c5eabac4bc1180,1f4c9bb11e91a462ce7990dce7d1a982b4fa56053a35090015c5eabac4bc1180,f7e7fbc3ebdbc3e7,f7e7fbc3ebdbc3e7,0020544028444040,0020544028444040,b4c3b20ccf2c8ccf,b4c3b20ccf2c8ccf,0,0,0,0,True
11368,exact,True,0,0,a02cfe96f4b149be2ccbbe90297e2645e483f2dd229d7c4062862afdeba27bc7,a02cfe96f4b149be2ccbbe90297e2645e483f2dd229d7c4062862afdeba27bc7,ffefc3c3c3c3c3cf,ffefc3c3c3c3c3cf,1010504060404040,1010504060404040,b4c393cf996c9c24,b4c393cf996c9c24,0,0,0,0,True
11369,exact,True,0,0,e3a60b987cec76b588c5a715e40bd44bbfddbdfdfb3e5f9c4d44a827f665748a,e3a60b987cec76b588c5a715e40bd44bbfddbdfdfb3e5f9c4d44a827f665748a,ffc1819bdbdbffff,ffc1819bdbdbffff,0028809448440408,0028809448440408,bd27c2c89b813373,bd27c2c89b813373,0,0,0,0,True
11370,exact,True,0,0,6692f32d442e56fb542a56d78997344e8403dafd4789854172ada2f9bc937e76,6692f32d442e56fb542a56d78997344e8403dafd4789854172ada2f9bc937e76,ffe7e781d3c3e7ef,ffe7e781d3c3e7ef,0010208054202020,0010208054202020,b0c7d3cc186969b6,b0c7d3cc186969b6,0,0,0,0,True
11371,rounding,False,1,16,325b336f885d7d4ddde6a3ba44f55fa2fb20d76da13309add77855c4f64d242b,906eff799b4af8428bbadeb9e689c543c5a251b7f29f48b9fec0689a05e0cc2e,ffc3ebc3fbfbfbef,ffc3ebc3fbfbfbef,0048484054404040,0048484054404040,bc6192cfd361998c,bc6192cfd361998c,0,0,0,0,True
11372,exact,True,0,0,b0d22b064baa6673f00d0a35a740b3902d8d23d4b2b2dc4307ae9143076aed91,b0d22b064baa6673f00d0a35a740b3902d8d23d4b2b2dc4307ae9143076aed91,ffe7c3fbfbfbfbef,ffe7c3fbfbfbfbef,0020404040404040,0020404040404040,bce192cf8dcc7824,bce192cf8dcc7824,0,0,0,0,True
11373,rounding,False,1,9,63b20cdac875a6e8ab62296ba042734b5960f43b57b44dd7c67feef103523295,dc13e6eb6ecc322192958b90cc98ad51f1b218d73ba040047fef05ca291b2653,ffffffefc7c3e4e9,ffffffefc7c3e4e9,000004202a202226,000004202a202226,f18d5a3473c68956,f18d5a3473c68956,0,0,0,0,True
11374,exact,True,0,0,4a352de95a203e438a10e6ee2fe66c1e2642d316af9960d8517c5465dd66206f,4a352de95a203e438a10e6ee2fe66c1e2642d316af9960d8517c5465dd66206f,ffe7c3ffffffffe7,ffe7c3ffffffffe7,0020405484848450,0020405484848450,b43932cb8bcf1c2c,b43932cb8bcf1c2c,0,0,0,0,True
11375,exact,True,0,0,d1012c2d5aae7e75cd4dcf077acd625a50cc9cad790a7a183015f70b8381775f,d1012c2d5aae7e75cd4dcf077acd625a50cc9cad790a7a183015f70b8381775f,ffffc7db8b9b9fff,ffffc7db8b9b9fff,0000404088808020,0000404088808020,bcc1c3cccc3ce037,bcc1c3cccc3ce037,0,0,0,0,True
11376,exact,True,0,0,0c5266c46226709acf2280ad76bae725369c8892a270951b3d783f60098ad116,0c5266c46226709acf2280ad76bae725369c8892a270951b3d783f60098ad116,f7e7c3c3e3dbdbc7,f7e7c3c3e3dbdbc7,0020504040444450,0020504040444450,bce392cf32cc982c,bce392cf32cc982c,0,0,0,0,True
11377,exact,True,0,0,507d91ea06fa53060c8b423f82db0903e324771af47bc7cf350e67b170d5778a,507d91ea06fa53060c8b423f82db0903e324771af47bc7cf350e67b170d5778a,f7e7c3c3c3c3c3cf,f7e7c3c3c3c3c3cf,0020504040404040,0020504040404040,b4c7d3669b649826,b4c7d3669b649826,0,0,0,0,True
11378,rounding,False,1,1,a36741d698149517c455e0c8c942a409175629f0f7aa8525d2d5f9a2df8dfe23,84fd7edc94e179e0596f3a52b7368fa4e1e8647790a67111fcad9f2498cd6f2d,ffffc3c3c3c3c3cf,ffffc3c3c3c3c3cf,0000404060404040,0000404060404040,b4c3d3ce9a643926,b4c3d3ce9a643926,0,0,0,0,True
11379,exact,True,0,0,775eca8bbc3628775f7595d67a2687698df66b300d4aa0d45fcb452450d0c8f8,775eca8bbc3628775f7595d67a2687698df66b300d4aa0d45fcb452450d0c8f8,ffe7c3c3c3c3c3ef,ffe7c3c3c3c3c3ef,0028204448444420,0028204448444420,b8c792cf994c906d,b8c792cf994c906d,0,0,0,0,True
11380,exact,True,0,0,84f04f7d05e94ade9930e016c1b7fb6fef1cf85d8eaeae203c41dea761e7779f,84f04f7d05e94ade9930e016c1b7fb6fef1cf85d8eaeae203c41dea761e7779f,ffc1819bdbdbffff,ffc1819bdbdbffff,0028809448440408,0028809448440408,bd2dc2c89b813973,bd2dc2c89b813973,0,0,0,0,True
11381,rounding,False,1,5,6022cdeb5be5e9fe72eff9ded86790799ea50583cc306500a41d3fe25d9ddd35,d5552d48ac6cc59fa1614c45bb53102e68c7448cfd0fcdff86962a685a59bfe0,ffc3ebc3c3c3c3cf,ffc3ebc3c3c3c3cf,0048484040404040,0048484040404040,b4cf93c69bc2990c,b4cf93c69bc2990c,0,0,0,0,True
11382,rounding,False,1,9,fe6abf037de95f9d7becce7cf468030e2e16db79aadccdcf7145302faf257f77,d2ca0829425b28eed1a647181d1c0d5ac60c9f54f488fa69de118eb38db97904,ffc7c3c3c3c3c0c9,ffc7c3c3c3c3c0c9,003040544a404246,003040544a404246,fca5c386db4c894c,fca5c3869b4c994c,0,0,2,2,True
11383,rounding,False,1,2,5accc4ffc68c5a3ac918e4831f3030f4e0422ba38aaf0114ad86493926e5a120,fd25dc83024a0571e4bfa4b268f8b418569bced511a5971e80263b740affe9d8,fff7e7c3c3c3e7ef,fff7e7c3c3c3e7ef,0008202048202020,0008202048202020,b4ce938c99613337,b4ce938c99613337,0,0,0,0,True
11384,exact,True,0,0,944f7f08f799f28efd7bd346e4d4e85ab2152040b9247fa2d829e47ee03fea91,944f7f08f799f28efd7bd346e4d4e85ab2152040b9247fa2d829e47ee03fea91,00003c2404240000,00003c2404240000,0000042a2a222030,0000042a2a222030,b3cc39e631cc8639,b3cc39e631cc8639,0,0,0,0,True
11385,rounding,False,1,6,23a98cc9ef112acdc0bd42d428f1c6d497fa3325ea87672ab34ddd2fbc3debba,c65d433fdfedb671332a32aca9aab13490395b1b34b43af8a67c5b9af2965361,ffffc7db8b9b9fff,ffffc7db8b9b9fff,0000404088808020,0000404088808020,bcc1c3cecc3ce033,bcc1c3cecc3ce033,0,0,0,0,True
11386,exact,True,0,0,8bdca0c8f9206076c9af9b85b609b71ef6e144756170e3a5f61ce36c3351fb83,8bdca0c8f9206076c9af9b85b609b71ef6e144756170e3a5f61ce36c3351fb83,ffffc7c3838381ef,ffffc7c3838381ef,0000404088808820,0000404088808820,bcc1c34c956cf037,bcc1c34c956cf037,0,0,0,0,True
11387,exact,True,0,0,bbbc04d78e133f3cf37d63bd25ee6bd373e2ecf19be18081d92a42de5f2b7a5c,bbbc04d78e133f3cf37d63bd25ee6bd373e2ecf19be18081d92a42de5f2b7a5c,ffe7e781c3c3e7ef,ffe7e781c3c3e7ef,0010208048202020,0010208048202020,b4c793cc996930b6,b4c793cc996930b6,0,0,0,0,True
11388,rounding,False,1,1,a36ec3129bf17c05484414808cb9c7723403db2d4e0da9456a3e07f74e29ca20,d2bc11ad90de8e29dfa7f6a0310bf34d66673f84d87ff3d7c321eef85f53fdac,ffffe7ffc7e7e7ef,ffffe7ffc7e7e7ef,0000282068606020,0000282068606020,b1cc9bce99643166,b1cc9bce99643166,0,0,0,0,True
